latitude,longitude
13.692879999999999,-89.199161
39.470239,-0.376805
40.465595,-3.6962629999999996
40.465595,-3.6962629999999996
13.5,-88.866667
13.596639999999999,-87.764648
46.669097,11.163979
16.2411,-61.5331
54.607712,-5.95621
43.387537,-1.675432
25.774591,-80.21419499999999
33.888523,35.503513
54.607712,-5.95621
41.890961,12.490069
-1.28518,36.821107
51.504387,-0.140041
41.890961,12.490069
53.361675,-6.2454849999999995
35.500143,45.30573
-13.152712,-74.21862800000001
43.604652,1.444209
2.059819,45.326115
2.059819,45.326115
2.059819,45.326115
2.059819,45.326115
2.059819,45.326115
2.059819,45.326115
43.258434,-2.9218189999999997
18.011091,-66.614182
45.469212,9.174508
45.469212,9.174508
31.784838,35.224613
14.609856,-61.06873100000001
43.353607000000004,-2.907457
43.338233,-1.7892720000000002
43.311307,-1.900896
13.58844,-89.236283
13.898333,-89.19694399999999
53.971821999999996,-6.486281
43.258434,-2.9218189999999997
-13.531688,-71.966924
2.5,-76.883333
34.707332,33.023396999999996
13.692879999999999,-89.199161
14.781398000000001,-90.792513
36.201721,37.14352
43.311307,-1.900896
48.856644,2.34233
36.201721,37.14352
5.531680000000001,-74.10441999999999
43.291618,-1.977903
34.717705,36.722823999999996
13.692879999999999,-89.199161
41.890961,12.490069
13.28841,-86.6554
36.201721,37.14352
13.719546,-88.36063299999999
13.692879999999999,-89.199161
1.61456,-75.6053
35.129181,36.760738
35.129181,36.760738
36.201721,37.14352
18.386932,-66.061127
18.386932,-66.061127
18.386932,-66.061127
13.743610999999998,-89.498889
36.201721,37.14352
51.548283000000005,-0.479336
54.607712,-5.95621
14.191664999999999,-89.1706
43.258434,-2.9218189999999997
14.179294,-89.04989
31.771599,35.2034
13.724167000000001,-89.17277800000001
31.356553,34.326901
35.129181,36.760738
6.929089,122.07885
35.129181,36.760738
35.129181,36.760738
6.313712000000001,-73.95014599999999
31.502407,34.459742999999996
13.685154999999998,-88.787642
13.986667,-89.681111
13.5,-88.866667
14.331414,-89.44239300000001
14.04111,-88.938568
35.724533,51.405190000000005
1.61456,-75.6053
13.738644,-88.97985600000001
13.624722,-87.89361099999999
18.386932,-66.061127
14.833332999999998,-91.516667
48.856644,2.34233
36.201721,37.14352
13.641210000000001,-88.785423
13.491242000000002,-88.17313399999999
13.933732000000001,-89.025836
6.242026,-75.564766
13.692879999999999,-89.199161
13.701964000000002,-89.147774
13.7,-88.1
24.663717000000002,93.906269
35.129181,36.760738
14.622869,-90.52906800000001
54.102813,-6.259412
54.536706,-6.70361
35.129181,36.760738
36.201721,37.14352
13.582486,-87.94546
46.198392,6.142296
5.975153,-74.58614200000001
-11.967367999999999,-76.978462
31.956072,35.291953
12.233852,-86.41923100000001
-13.152712,-74.21862800000001
1.03405,-75.91928
36.201721,37.14352
36.201721,37.14352
4.667128,-74.10605600000001
-12.787148,-74.97320699999999
1.03405,-75.91928
1.03405,-75.91928
55.676075,12.568316000000001
14.622869,-90.52906800000001
43.291618,-1.977903
41.652943,-4.728381
13.957222,-89.189722
13.981479,-89.555717
13.973610999999998,-89.218611
13.200047,-86.77270899999999
55.011562,-7.3120449999999995
35.129181,36.760738
54.088462,-6.37122
54.347539000000005,-6.656108000000001
36.201721,37.14352
6.270526,-75.57217299999999
13.692879999999999,-89.199161
14.622869,-90.52906800000001
-33.366238,-70.505302
13.733353,-89.21667099999999
13.682638,-88.926466
13.749885,-89.199936
13.716667000000001,-89.233333
13.666670000000002,-89.26666999999999
13.536845000000001,-88.77999200000001
13.702620999999999,-88.727772
43.090476,-2.3132200000000003
13.8,-89.2
13.692879999999999,-89.199161
13.808917000000001,-89.228637
36.201721,37.14352
40.697132,-73.931351
33.888523,35.503513
54.607712,-5.95621
43.170017,-2.575197
48.856644,2.34233
36.201721,37.14352
14.093960000000001,-88.889278
13.974067999999999,-88.85150300000001
14.091942999999999,-88.747054
36.201721,37.14352
36.201721,37.14352
7.060051,-73.853115
7.060051,-73.853115
54.607712,-5.95621
54.600305000000006,-7.298402
55.011562,-7.3120449999999995
54.347539000000005,-6.656108000000001
54.253718000000006,-7.44106
54.42071,-6.443767
54.607712,-5.95621
14.0833,-87.2167
14.0833,-87.2167
14.0833,-87.2167
37.755363,-122.443352
13.916667000000002,-88.233333
14.093960000000001,-88.889278
54.183052,-6.341387999999999
54.607712,-5.95621
36.201721,37.14352
14.622869,-90.52906800000001
14.622869,-90.52906800000001
34.034915999999996,36.227844
7.887378999999999,124.38888700000001
45.469212,9.174508
45.469212,9.174508
2.059819,45.326115
2.059819,45.326115
33.888523,35.503513
13.436741,-86.703085
-11.5192,-75.899141
-15.84065,-70.027891
-13.531688,-71.966924
14.622869,-90.52906800000001
26.200605,92.937574
32.380464,34.875465999999996
15.095278,-91.15083299999999
14.995,-90.8075
13.692879999999999,-89.199161
15.289167,-91.089167
14.594635999999998,-91.43742900000001
14.858332999999998,-91.593056
14.622869,-90.52906800000001
14.622869,-90.52906800000001
14.622869,-90.52906800000001
13.692879999999999,-89.199161
43.413244,-2.902253
48.856644,2.34233
15.435278,-91.035556
31.950001,35.933331
36.201721,37.14352
0.350848,32.580224
14.622869,-90.52906800000001
-11.967367999999999,-76.978462
-11.967367999999999,-76.978462
15.498381,-90.982067
43.291618,-1.977903
13.808917000000001,-89.228637
13.835529999999999,-88.985462
13.692879999999999,-89.199161
13.692879999999999,-89.199161
14.622869,-90.52906800000001
38.725299,-9.150036
48.856644,2.34233
48.856644,2.34233
-18.714686999999998,32.164671000000006
13.692879999999999,-89.199161
13.716667000000001,-89.233333
13.749885,-89.199936
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.981479,-89.555717
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
19.371887,-99.086624
34.097865999999996,-118.407379
50.940664,6.959911999999999
-17.825166,31.033509999999996
13.692879999999999,-89.199161
13.692879999999999,-89.199161
45.409538,11.876553999999999
13.701964000000002,-89.147774
13.692879999999999,-89.199161
14.718889,-90.64416700000001
48.856644,2.34233
48.856644,2.34233
-33.366238,-70.505302
13.3,-87.866667
13.336944,-87.843889
13.447063,-88.556531
14.622869,-90.52906800000001
14.622869,-90.52906800000001
41.890961,12.490069
13.641210000000001,-88.785423
54.607712,-5.95621
41.106178,28.689863
-17.825166,31.033509999999996
14.622869,-90.52906800000001
7.116294,-73.120026
33.888523,35.503513
13.7,-89.116667
41.890961,12.490069
33.888523,35.503513
13.798329999999998,-89.17889
13.491242000000002,-88.17313399999999
13.491242000000002,-88.17313399999999
15.492065,-91.76727
29.347702,47.94912
41.106178,28.689863
29.347702,47.94912
31.771599,35.2034
48.856644,2.34233
-29.861824,31.008293
55.189074,-7.040507000000001
36.201721,37.14352
31.502407,34.459742999999996
14.2308,-90.9472
54.607712,-5.95621
-33.366238,-70.505302
13.692879999999999,-89.199161
14.533332999999999,-91.31666700000001
36.201721,37.14352
0.350848,32.580224
9.933333,-84.083333
13.724167000000001,-89.17277800000001
37.99749,23.762728
43.46096,-3.8079339999999995
42.687345,-2.947593
4.667128,-74.10605600000001
13.432039999999999,-88.592239
0.350848,32.580224
0.350848,32.580224
0.350848,32.580224
0.350848,32.580224
0.350848,32.580224
0.350848,32.580224
0.350848,32.580224
13.871448999999998,-89.037439
13.871389,-89.375
44.04483,-123.07260600000001
8.057028,123.791362
41.106178,28.689863
-33.010692999999996,-71.527794
35.129181,36.760738
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
14.736569,-90.89001800000001
31.907140999999996,35.198219
55.011562,-7.3120449999999995
14.622869,-90.52906800000001
13.716942999999999,-89.22912600000001
13.437220000000002,-88.22861
41.918890999999995,8.737554
-33.366238,-70.505302
33.888523,35.503513
26.200605,92.937574
32.175489,35.336247
48.856644,2.34233
48.856644,2.34233
48.856644,2.34233
4.667128,-74.10605600000001
14.091942999999999,-88.747054
13.701964000000002,-89.147774
13.491242000000002,-88.17313399999999
14.093960000000001,-88.889278
13.974067999999999,-88.85150300000001
35.14968,-90.048929
14.622869,-90.52906800000001
4.667128,-74.10605600000001
11.544088,-72.90688
11.242035000000001,-74.205384
7.980919999999999,-75.41919
-33.010692999999996,-71.527794
-33.010692999999996,-71.527794
31.970540999999997,34.791725
43.258434,-2.9218189999999997
-29.861824,31.008293
24.891115,67.143311
48.856644,2.34233
48.856644,2.34233
13.981479,-89.555717
45.463681,9.188171
7.894195,-72.503885
4.667128,-74.10605600000001
4.667128,-74.10605600000001
4.667128,-74.10605600000001
6.384576,101.502075
19.371887,-99.086624
36.201721,37.14352
6.478333,101.42416700000001
14.78333,-91.75
14.4875,-90.615278
35.129181,36.760738
43.258434,-2.9218189999999997
43.258434,-2.9218189999999997
42.815371999999996,-1.653616
33.806746999999994,35.662
32.08297,34.811886
6.41871,121.972443
43.258434,-2.9218189999999997
14.0833,-87.2167
14.0833,-87.2167
46.433665999999995,11.16933
13.981479,-89.555717
13.981479,-89.555717
6.242799,101.297732
48.139126,11.580186
22.281867000000002,114.161326
35.724533,51.405190000000005
54.607712,-5.95621
41.890961,12.490069
13.433333,-88.7
34.097865999999996,-118.407379
6.1666669999999995,-75.56666700000001
13.692879999999999,-89.199161
13.692879999999999,-89.199161
32.08297,34.811886
13.733353,-89.21667099999999
54.607712,-5.95621
41.890961,12.490069
13.692879999999999,-89.199161
32.143792,35.496128999999996
13.973610999999998,-89.218611
13.658889000000002,-89.18355600000001
14.622869,-90.52906800000001
14.622869,-90.52906800000001
15.319722,-91.47833
14.015120000000001,-88.790872
13.685154999999998,-88.787642
13.798329999999998,-89.17889
33.888523,35.503513
14.622869,-90.52906800000001
14.622869,-90.52906800000001
14.622869,-90.52906800000001
33.888523,35.503513
4.667128,-74.10605600000001
13.703735,-88.80456600000001
13.701964000000002,-89.147774
14.622869,-90.52906800000001
33.880028,35.560574
40.465595,-3.6962629999999996
13.718815,-88.85460400000001
13.703735,-88.80456600000001
13.641210000000001,-88.785423
36.201721,37.14352
35.813396000000004,36.319939
30.084629,31.334314000000003
-33.366238,-70.505302
-33.366238,-70.505302
13.692879999999999,-89.199161
13.981479,-89.555717
13.981479,-89.555717
31.907140999999996,35.198219
-12.068306,-75.210163
25.2,55.3
31.907140999999996,35.198219
33.119443,35.366619
43.309635,-3.00694
14.622869,-90.52906800000001
-20.120995,28.627290000000002
41.400635,2.150913
24.891115,67.143311
13.685154999999998,-88.787642
13.723215,-88.819097
13.703735,-88.80456600000001
48.856644,2.34233
33.888523,35.503513
43.22048,-2.021122
13.692879999999999,-89.199161
13.641210000000001,-88.785423
59.332788,18.064488
48.856644,2.34233
33.888523,35.503513
14.622869,-90.52906800000001
43.258434,-2.9218189999999997
14.622869,-90.52906800000001
33.888523,35.503513
6.242026,-75.564766
13.692879999999999,-89.199161
14.418529999999999,-91.160843
14.8,-91.58333
15.916670000000002,-91.73333000000001
33.888523,35.503513
33.888523,35.503513
14.04111,-88.938568
14.297778,-90.78694399999999
-26.252696999999998,27.870275
13.692879999999999,-89.199161
33.844769,35.902874
8.402925,-75.899867
14.004417000000002,-88.895512
15.594288,-90.149499
43.610769,3.8767160000000005
43.610769,3.8767160000000005
43.610769,3.8767160000000005
43.610769,3.8767160000000005
43.610769,3.8767160000000005
32.793921000000005,34.990615000000005
43.610769,3.8767160000000005
7.913611,-68.697222
14.091942999999999,-88.747054
13.703735,-88.80456600000001
13.641210000000001,-88.785423
13.641210000000001,-88.785423
13.641210000000001,-88.785423
13.641210000000001,-88.785423
53.823933,9.287901
31.502407,34.459742999999996
-13.152712,-74.21862800000001
-13.152712,-74.21862800000001
-13.152712,-74.21862800000001
-13.152712,-74.21862800000001
13.933732000000001,-89.025836
31.771599,35.2034
33.888523,35.503513
36.201721,37.14352
13.981479,-89.555717
14.093960000000001,-88.889278
13.491242000000002,-88.17313399999999
-20.06373,30.827659999999998
13.692879999999999,-89.199161
10.981411999999999,-74.778319
10.981411999999999,-74.778319
5.26541,-76.55651
5.020261,-75.62289399999999
1.1466100000000001,-76.64811999999999
45.469212,9.174508
9.933333,-84.083333
-14.272369,-71.226768
-14.272369,-71.226768
35.724533,51.405190000000005
49.4019,8.680285000000001
31.771599,35.2034
14.191664999999999,-89.1706
14.191664999999999,-89.1706
36.201721,37.14352
14.622869,-90.52906800000001
7.116294,-73.120026
43.291618,-1.977903
43.291618,-1.977903
43.325239,-3.011475
13.697393,-88.007249
13.818332999999999,-87.971389
13.333329999999998,-88.58333
13.491242000000002,-88.17313399999999
18.386932,-66.061127
13.692879999999999,-89.199161
-20.06373,30.827659999999998
43.118217,-2.413358
13.692879999999999,-89.199161
35.689125,139.747742
-13.531688,-71.966924
50.775439,6.08151
40.697132,-73.931351
15.435278,-91.035556
9.933333,-84.083333
0.43595100000000003,-75.52767
9.933333,-84.083333
13.692879999999999,-89.199161
13.692879999999999,-89.199161
43.258434,-2.9218189999999997
-33.366238,-70.505302
-33.366238,-70.505302
-33.366238,-70.505302
-33.366238,-70.505302
-33.366238,-70.505302
26.149794,91.763931
13.99,-88.758
13.1355,-86.7855
54.607712,-5.95621
50.11797,8.644191000000001
52.50153,13.401851
13.933333,-90.133333
14.563479000000001,-90.982067
14.622869,-90.52906800000001
31.502407,34.459742999999996
31.502407,34.459742999999996
14.622869,-90.52906800000001
13.641210000000001,-88.785423
31.537834000000004,34.489532000000004
42.815371999999996,-1.653616
33.888523,35.503513
43.388051000000004,-1.663055
13.701964000000002,-89.147774
13.253889000000001,-88.247778
14.418529999999999,-91.160843
33.888523,35.503513
14.741110999999998,-90.8875
14.781398000000001,-90.792513
41.392682,-73.453592
41.930607,8.742907
43.3282,-3.0315090000000002
13.274170000000002,-88.05611
0.350848,32.580224
0.350848,32.580224
13.692879999999999,-89.199161
14.622869,-90.52906800000001
54.607712,-5.95621
51.504387,-0.140041
14.622869,-90.52906800000001
31.771599,35.2034
0.350848,32.580224
0.350848,32.580224
13.692879999999999,-89.199161
43.327408,-1.032999
43.492948999999996,-1.474841
43.492948999999996,-1.474841
43.387537,-1.675432
14.622869,-90.52906800000001
14.833332999999998,-91.516667
15.34356,-91.311667
-22.908278,-43.197026
30.686395,-88.053239
43.291618,-1.977903
14.0833,-87.2167
13.692879999999999,-89.199161
41.400635,2.150913
14.0833,-87.2167
54.607712,-5.95621
54.607712,-5.95621
-6.2088209999999995,106.846046
13.692879999999999,-89.199161
13.981479,-89.555717
13.692879999999999,-89.199161
37.99749,23.762728
29.347702,47.94912
7.694013000000001,125.989145
15.4737,-90.37254399999999
15.4737,-90.37254399999999
29.591325,52.58361
13.95,-88.633333
32.08297,34.811886
13.981479,-89.555717
13.692879999999999,-89.199161
50.11797,8.644191000000001
31.070501,35.030529
25.06,-77.345
13.536835,-88.78058399999999
13.692879999999999,-89.199161
36.201721,37.14352
-20.15,28.5833
13.692879999999999,-89.199161
22.281867000000002,114.161326
43.258434,-2.9218189999999997
6.242026,-75.564766
13.871448999999998,-89.037439
52.202544,0.131237
15.10336,-90.314079
35.724533,51.405190000000005
-22.908278,-43.197026
14.325829999999998,-89.50471999999999
13.586201,-88.750773
6.242026,-75.564766
13.692879999999999,-89.199161
13.5,-88.866667
13.933732000000001,-89.025836
13.692879999999999,-89.199161
-11.967367999999999,-76.978462
13.692879999999999,-89.199161
13.432039999999999,-88.592239
13.692879999999999,-89.199161
55.676075,12.568316000000001
33.888523,35.503513
42.815371999999996,-1.653616
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.798329999999998,-89.17889
13.798329999999998,-89.17889
52.370216,4.895168
-11.967367999999999,-76.978462
-11.967367999999999,-76.978462
-11.967367999999999,-76.978462
13.916667000000002,-88.233333
13.32417,-87.97610999999999
13.692879999999999,-89.199161
13.947351999999999,-89.120181
54.347539000000005,-6.656108000000001
13.692879999999999,-89.199161
13.981479,-89.555717
54.607712,-5.95621
43.258434,-2.9218189999999997
-22.908278,-43.197026
13.692879999999999,-89.199161
13.981479,-89.555717
34.640097,50.875948
13.692879999999999,-89.199161
14.331414,-89.44239300000001
43.258434,-2.9218189999999997
13.692879999999999,-89.199161
37.99749,23.762728
13.692879999999999,-89.199161
26.149794,91.763931
5.41255,-74.99229
26.75602,94.20945
41.106178,28.689863
30.084629,31.334314000000003
30.084629,31.334314000000003
30.084629,31.334314000000003
14.622869,-90.52906800000001
41.890961,12.490069
55.011562,-7.3120449999999995
13.692879999999999,-89.199161
0.823757,-77.634908
43.258434,-2.9218189999999997
31.771599,35.2034
0.350848,32.580224
31.771599,35.2034
43.258434,-2.9218189999999997
33.888523,35.503513
13.701964000000002,-89.147774
0.350848,32.580224
12.010701,-83.766037
14.9,-90.8
2.535935,-75.52767
37.755363,-122.443352
13.981479,-89.555717
13.692879999999999,-89.199161
33.814094,35.608889000000005
31.771599,35.2034
3.4293440000000004,-76.516037
4.0605199999999995,-74.692318
13.7,-88.1
14.740253,-91.496759
13.491242000000002,-88.17313399999999
40.840097,14.251635999999998
43.291618,-1.977903
43.222177,-2.885668
43.291618,-1.977903
42.669927,-2.0309060000000003
15.498381,-90.982067
4.667128,-74.10605600000001
41.930607,8.742907
50.084284000000004,8.238717
51.532605,9.928442
37.99749,23.762728
15.988623,-90.446699
14.0833,-87.2167
54.446614000000004,-6.690752000000001
0.29438600000000004,32.502299
-13.152712,-74.21862800000001
-13.961166,-71.744959
-11.967367999999999,-76.978462
32.762867,35.554156
-16.447809,-71.55489399999999
-15.84065,-70.027891
14.971912,-89.529025
4.667128,-74.10605600000001
52.50153,13.401851
14.297778,-90.78694399999999
4.528694000000001,-75.703846
-11.967367999999999,-76.978462
-12.787148,-74.97320699999999
14.622869,-90.52906800000001
43.258434,-2.9218189999999997
33.888523,35.503513
14.622869,-90.52906800000001
8.994269000000001,-79.518792
8.43329,-75.7667
14.718889,-90.64416700000001
14.622869,-90.52906800000001
-11.666872999999999,-76.087811
7.083241,125.600998
25.2,55.3
5.41199,-76.41423
14.622869,-90.52906800000001
15.046347,-89.58457800000001
13.692879999999999,-89.199161
-29.861824,31.008293
13.85077,-88.90406
-29.861824,31.008293
25.774591,-80.21419499999999
18.386932,-66.061127
35.724533,51.405190000000005
38.725299,-9.150036
0.354865,32.752014
13.692879999999999,-89.199161
13.692879999999999,-89.199161
48.856644,2.34233
54.347539000000005,-6.656108000000001
-6.377372,-78.81835500000001
3.0087900000000003,-76.4859
3.4293440000000004,-76.516037
13.90668,-88.157021
13.692879999999999,-89.199161
13.933732000000001,-89.025836
13.916667000000002,-88.233333
13.451111,-89.21722199999999
13.692879999999999,-89.199161
37.99749,23.762728
37.99749,23.762728
31.771599,35.2034
4.667128,-74.10605600000001
6.929089,122.07885
35.724533,51.405190000000005
53.410777,-2.977838
34.267394,47.11118
-11.967367999999999,-76.978462
-11.967367999999999,-76.978462
-11.967367999999999,-76.978462
13.692879999999999,-89.199161
14.169630999999999,-89.102686
52.372068,9.735686
14.091942999999999,-88.747054
14.093960000000001,-88.889278
4.667128,-74.10605600000001
1.57036,-75.32731
13.981479,-89.555717
26.158435,94.562443
0.350848,32.580224
40.840097,14.251635999999998
13.824224,-88.485189
13.824224,-88.485189
13.824224,-88.485189
15.594288,-90.149499
54.607712,-5.95621
-6.377372,-78.81835500000001
-6.377372,-78.81835500000001
43.291618,-1.977903
5.26541,-76.55651
13.824224,-88.485189
13.981479,-89.555717
13.736111,-89.181389
0.422329,32.541517
38.908642,-77.015381
13.491242000000002,-88.17313399999999
54.607712,-5.95621
51.504387,-0.140041
14.622869,-90.52906800000001
14.622869,-90.52906800000001
-33.366238,-70.505302
13.692879999999999,-89.199161
14.622869,-90.52906800000001
14.622869,-90.52906800000001
53.553813,9.991586
53.553813,9.991586
14.622869,-90.52906800000001
43.258434,-2.9218189999999997
14.107072,-89.072863
14.12135,-89.132812
31.704338,35.194355
-22.908278,-43.197026
-22.908278,-43.197026
15.988623,-90.446699
41.149968,-8.610242999999999
48.208174,16.373819
14.622869,-90.52906800000001
35.724533,51.405190000000005
31.771599,35.2034
43.258434,-2.9218189999999997
43.258434,-2.9218189999999997
13.865348999999998,-88.21333800000001
13.692879999999999,-89.199161
13.641210000000001,-88.785423
13.692879999999999,-89.199161
14.622869,-90.52906800000001
14.622869,-90.52906800000001
14.745645000000001,-90.52646
16.912032999999997,-90.299578
15.498381,-90.982067
18.386932,-66.061127
14.622869,-90.52906800000001
13.883332999999999,-88.966667
-11.967367999999999,-76.978462
-18.802222,-67.890833
53.361675,-6.2454849999999995
14.191091,-90.982067
14.791907,-91.71342
14.791907,-91.71342
13.692879999999999,-89.199161
13.199252,-88.054472
-9.0634,-78.583605
-9.529924000000001,-77.528801
-9.529924000000001,-77.528801
-13.531688,-71.966924
-13.531688,-71.966924
-3.743667,-73.251874
-8.111825,-79.02866
13.851327,-88.15620600000001
13.949826000000002,-88.146348
13.892710000000001,-88.043983
13.199252,-88.054472
13.772142,-88.07664
48.856644,2.34233
-14.272369,-71.226768
-12.003378999999999,-76.918423
-12.003378999999999,-76.918423
-3.743667,-73.251874
-16.415478,-71.47113399999999
-16.409501000000002,-71.537384
5.230215,-75.78796
13.692879999999999,-89.199161
0.350848,32.580224
40.465595,-3.6962629999999996
41.400635,2.150913
48.856644,2.34233
47.36865,8.539182
13.888888,-88.90163100000001
15.516461999999999,-89.382115
-11.967367999999999,-76.978462
14.622869,-90.52906800000001
51.504387,-0.140041
18.380782,-65.957387
14.093960000000001,-88.889278
14.093960000000001,-88.889278
14.093960000000001,-88.889278
43.604652,1.444209
45.469212,9.174508
-11.967367999999999,-76.978462
14.007991,-88.844396
14.0,-88.9
14.968329999999998,-91.77949699999999
14.04111,-88.938568
54.077313000000004,-6.6087869999999995
38.725299,-9.150036
-6.774056,-79.843559
54.607712,-5.95621
-24.353429000000002,30.949143
14.7,-91.866667
14.622869,-90.52906800000001
40.465595,-3.6962629999999996
13.692879999999999,-89.199161
13.692879999999999,-89.199161
31.070501,35.030529
-13.152712,-74.21862800000001
13.835,-89.27444399999999
14.622869,-90.52906800000001
13.692879999999999,-89.199161
15.998760999999998,-61.725646
37.99749,23.762728
37.99749,23.762728
37.99749,23.762728
54.192933999999994,-6.576051
15.812560999999999,-90.288358
57.476693999999995,-4.231453
13.75,-89.16667
54.192933999999994,-6.576051
0.350848,32.580224
-33.516667,-70.766667
9.912214,-84.138237
48.856644,2.34233
0.422329,32.541517
-0.33916,31.740025
13.447063,-88.556531
13.692879999999999,-89.199161
50.11797,8.644191000000001
13.768375,-88.149036
41.902887,12.453553
35.45211,44.375465000000005
33.888523,35.503513
5.252803,-76.825965
13.64385,-88.870694
13.95,-88.633333
13.692879999999999,-89.199161
41.890961,12.490069
43.208759,-2.774116
4.461019,-75.66735600000001
54.607712,-5.95621
14.912439000000001,-91.359873
40.840097,14.251635999999998
41.890961,12.490069
43.090476,-2.3132200000000003
13.624722,-87.89361099999999
14.707704999999999,-91.731829
13.922245000000002,-86.125393
-24.353429000000002,30.949143
13.666670000000002,-89.26666999999999
13.666670000000002,-89.26666999999999
41.106178,28.689863
40.697132,-73.931351
13.692879999999999,-89.199161
14.791907,-91.71342
14.791907,-91.71342
54.607712,-5.95621
13.886814000000001,-88.858631
4.667128,-74.10605600000001
4.667128,-74.10605600000001
-3.743667,-73.251874
-13.152712,-74.21862800000001
-13.152712,-74.21862800000001
-13.152712,-74.21862800000001
-3.743667,-73.251874
-7.162225,-78.51209399999999
14.791907,-91.71342
13.981479,-89.555717
13.738644,-88.97985600000001
13.692879999999999,-89.199161
30.5588,49.1981
40.697132,-73.931351
40.697132,-73.931351
14.622869,-90.52906800000001
14.622869,-90.52906800000001
0.350848,32.580224
-17.783219,-63.182042
13.692879999999999,-89.199161
54.183052,-6.341387999999999
7.209594,124.24196599999999
15.289167,-91.089167
15.289167,-91.089167
45.434336,12.338786
41.45399999999999,2.211
43.604652,1.444209
-11.967367999999999,-76.978462
-11.967367999999999,-76.978462
-11.967367999999999,-76.978462
-11.967367999999999,-76.978462
13.808917000000001,-89.228637
6.633477,124.60051499999999
15.498381,-90.982067
14.622869,-90.52906800000001
14.622869,-90.52906800000001
14.622869,-90.52906800000001
14.622869,-90.52906800000001
14.622869,-90.52906800000001
13.692879999999999,-89.199161
13.692879999999999,-89.199161
40.697132,-73.931351
43.291618,-1.977903
-29.81536,30.849844
13.692879999999999,-89.199161
14.833332999999998,-91.516667
14.916667000000002,-91.616667
41.3275,19.818889000000002
41.400635,2.150913
41.106178,28.689863
-22.028898,-56.602367
-29.861824,31.008293
-26.252696999999998,27.870275
7.07253,-75.44586
10.3879,-73.1698
14.622869,-90.52906800000001
33.888523,35.503513
33.888523,35.503513
33.888523,35.503513
-32.985771,27.866086
-32.985771,27.866086
54.842824,-6.667731
13.701964000000002,-89.147774
13.724167000000001,-89.17277800000001
55.011562,-7.3120449999999995
36.167783,-86.77836500000001
54.223032999999994,-6.486782
13.798329999999998,-89.17889
40.620663,22.951999999999998
-29.861824,31.008293
-29.861824,31.008293
48.856644,2.34233
41.890961,12.490069
35.16673,33.367582
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
13.692879999999999,-89.199161
44.622265999999996,-123.937354
22.341896,91.815117
14.622869,-90.52906800000001
54.183052,-6.341387999999999
54.607712,-5.95621
33.888523,35.503513
50.836426,4.367415
13.692879999999999,-89.199161
54.819164,-7.467909
14.791907,-91.71342
12.103822000000001,-86.267014
-26.184113,28.033232
-26.184113,28.033232
-26.184113,28.033232
14.930957000000001,-91.909924
14.292847,-89.899013
15.498381,-90.982067
15.80122,-91.755234
15.830597000000001,-91.476114
14.766667000000002,-92.1
14.622869,-90.52906800000001
13.883332999999999,-88.966667
40.697132,-73.931351
33.888523,35.503513
45.55017,9.078381
-25.31931,-49.304208
-22.885898,-43.115221000000005
37.99749,23.762728
37.99749,23.762728
55.011562,-7.3120449999999995
47.36865,8.539182
47.36865,8.539182
34.097865999999996,-118.407379
34.097865999999996,-118.407379
34.097865999999996,-118.407379
7.083241,125.600998
13.692879999999999,-89.199161
48.856644,2.34233
40.840097,14.251635999999998
13.808917000000001,-89.228637
13.692879999999999,-89.199161
43.258434,-2.9218189999999997
43.291618,-1.977903
14.333332999999998,-91.016667
15.95,-90.116667
54.253718000000006,-7.44106
54.787715000000006,-6.492314
35.45211,44.375465000000005
40.840097,14.251635999999998
13.785793,100.560852
13.785793,100.560852
13.785793,100.560852
14.316667,-91.9
13.5,-88.866667
14.622869,-90.52906800000001
50.11797,8.644191000000001
13.641210000000001,-88.785423
13.491242000000002,-88.17313399999999
46.198392,6.142296
13.344322,-88.437463
42.949505,13.878117000000001
41.890961,12.490069
-16.336925,-72.187071
44.818611,20.468056
5.004875,-76.003109
14.091942999999999,-88.747054
14.526944,-90.5875
14.622869,-90.52906800000001
33.266151,35.214058
13.874575,-88.627779
14.091942999999999,-88.747054
14.533332999999999,-91.56666700000001
14.166667000000002,-91.466667
48.856644,2.34233
43.291618,-1.977903
9.933333,-84.083333
54.607712,-5.95621
26.200605,92.937574
13.27624,-86.87844
43.258434,-2.9218189999999997
-26.252696999999998,27.870275
9.933333,-84.083333
6.821806,-58.159218
9.933333,-84.083333
9.933333,-84.083333
41.400635,2.150913
41.981796,2.8237
13.921389000000001,-89.845
54.596939,-7.050617999999999
16.912032999999997,-90.299578
16.783116,-90.116653
14.526944,-90.5875
41.890961,12.490069
41.890961,12.490069
6.929089,122.07885
41.890961,12.490069
-2.170832,-79.922359
14.622869,-90.52906800000001
11.41194,125.54583000000001
6.054022,120.999705
14.622869,-90.52906800000001
14.622869,-90.52906800000001
14.622869,-90.52906800000001
